Company Name,Website,Source,Phone Number,Contact Person,Contact Title,Contact Email,Founder Source,All Emails Found
YMCA,https://www.lbymca.org/locations/lakewood-family-ymca,OSM (fill),02408202204,Long Beach,partner,long@lbymca.org,website,lakewoodfamilyymca@lbymca.org; long@lbymca.org
The Italian Homemade Company,https://italianhomemade.com,OSM (fill),01911674359793798601,Long Beach,Team Member,long@italianhomemade.com,website,info@italianhomemade.com; catering@italianhomemade.com; long@italianhomemade.com
Anderson Paint and Hardware,https://www.andersonpaintandhardware.com,OSM (fill),01520153,,,andersonpthdw@aol.com,none,andersonpthdw@aol.com
Golden Shore RV Resort,https://goldenshorervresort.com,OSM (fill),04900491,Park Guidelines,owner,park.guidelines@goldenshorervresort.com,website,micah@micahrich.com; park.guidelines@goldenshorervresort.com
Anytime Fitness,https://www.anytimefitness.com/gyms/5309/long-beach-ca-90808,OSM (fill),0611448,Personalized Coaching,Partner,personalized@anytimefitness.com,website,customercare@abcfitness.com; longbeach@anytimefitness.com; mediainquiries@sebrands.com; member.solutions@sebrands.com; personalized@anytimefitness.com
Relativity Space,https://www.relativityspace.com,OSM (fill),05499979975,As Chairman,CEO,as@relativityspace.com,website,science@relativityspace.com; as@relativityspace.com
Pepe and Chepito's Tacos,https://pchetacos.com,OSM (fill),0201202,,,chepito@pchetacos.com,none,chepito@pchetacos.com
Rite Aid,https://locations.riteaid.com/locations/ca/long-beach/4525-e-pacific-coast-highway.html,OSM (fill),+18632709911,Autoimmune Screen,cto,autoimmune.screen@locations.riteaid.com,website,hello@riteaid.com; autoimmune.screen@locations.riteaid.com
Los Alamitos-Rossmoor Branch Orange County Public Library,https://ocpl.org/libraries/los-alamitos-rossmoor,OSM (fill),04464291282,Body County,Director,body.county@ocpl.org,website,ocpl.booksbymail@occr.ocgov.com; ocpl.lar@occr.ocgov.com; body.county@ocpl.org
Tacos La Revancha Kitchen & Beer,https://tacoslarevancha.com,OSM (fill),01020103,,,contact@sansoxygen.com,none,contact@sansoxygen.com
Straight Up Fitness,https://www.straightup-fitness.com/suf,OSM (fill),0182814,,,paige@straightupfitness.com,none,paige@straightupfitness.com
Molivate,https://www.molivate.com,OSM (fill),03600144831,,,molivation@gmail.com,none,molivation@gmail.com
Beacon House Thrift Store,https://www.beaconhousethrift.org,OSM (fill),0260715,Donation Value,Partner,donation.value@beaconhousethrift.org,website,thriftshop@thebeaconhouse.org; donation.value@beaconhousethrift.org
Port City Tavern,https://www.portcitytavernlb.com,OSM (fill),04900491,,,portcitytavernlb@gmail.com,none,portcitytavernlb@gmail.com
Blacksmith's Corner Feed & Pet Store,https://blacksmithscorner.com,OSM (fill),01520153,,,lemonad@jovanny.ru,none,support@blacksmithscorner.com; lemonad@jovanny.ru
LA Fitness,https://www.lafitness.com/Pages/clubhome.aspx?clubid=6,OSM (fill),011306302026,,,contactus@fitnessintl.com,none,contactus@fitnessintl.com
Max Muscle Nutrition,https://maxmuscle.com,OSM (fill),0639977513,,,orders@maxmuscle.com,none,customerservice@maxmuscle.com; orders@maxmuscle.com; u003eorders@maxmuscle.com
College Medical Center South Campus,https://www.collegemedicalcenter.com/south-campus,OSM (fill),0230625,,,customerservice@collegemedicalcenter.com,none,customerservice@collegemedicalcenter.com
